yy,flag_id,lat_short,lon_short,cwp_grid,days,sets_una,sets_log,sets_dfad,sets_afad,sets_oth,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
2001,"","15S","175E","62100017500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","20S","175E","62150017500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","20S","175W","63150017000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","25N","120E","61250012000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","25N","125E","61250012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","120E","61300012000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","125E","61300012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","130E","61300013000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","135E","61300013500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","140E","61300014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","145E","61300014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","150E","61300015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","30N","155E","61300015500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","120E","61350012000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","125E","61350012500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","130E","61350013000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","135E","61350013500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","140E","61350014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","145E","61350014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","150E","61350015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","35N","155E","61350015500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","40N","140E","61400014000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","40N","145E","61400014500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","40N","150E","61400015000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","40N","155E","61400015500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","40N","160E","61400016000",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"","45S","175E","62400017500",0.00,0.000,0,0,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"AU","40S","145E","62350014500",15.12,24.740,0,0,0,0.00,332.580,0.000,0.000,87.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"AU","40S","150E","62350015000",16.47,21.970,0,0,0,0.00,159.418,0.000,0.000,13.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"ES","10S","135W","63050013000",54.72,0.000,0,35,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,572.069,336.130,487.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","00N","145E","61000014500",26.99,1.000,18,4,0,0.00,3.821,0.144,0.035,0.000,191.478,83.622,14.901,0.000,60.744,26.529,4.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","00N","150E","61000015000",38.99,0.000,23,5,0,1.00,0.000,0.000,0.000,0.000,223.208,224.158,72.633,0.000,44.045,26.765,11.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","00N","155E","61000015500",138.23,48.000,19,26,0,6.00,335.984,80.182,3.634,0.000,124.593,75.527,22.481,0.000,219.125,138.010,59.064,0.000,0.000,0.000,0.000,0.000,58.931,90.756,15.313,0.000
2001,"FM","00N","160E","61000016000",102.02,26.000,16,13,0,1.00,486.932,119.815,5.355,0.000,154.609,154.402,23.288,0.000,321.006,248.644,39.350,0.000,0.000,0.000,0.000,0.000,3.706,1.199,0.096,0.000
2001,"FM","00N","165E","61000016500",77.01,75.000,1,7,0,2.00,1607.636,399.742,24.926,0.000,7.490,1.971,0.538,0.000,72.887,49.786,25.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","00N","170E","61000017000",38.01,32.840,0,6,0,2.00,288.949,315.668,7.484,0.000,0.000,0.000,0.000,0.000,100.456,70.430,34.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","00N","175E","61000017500",51.99,48.830,0,6,0,0.00,333.512,555.341,12.348,0.000,0.000,0.000,0.000,0.000,60.006,50.896,24.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","05S","155E","62000015500",44.82,9.360,25,4,0,0.00,152.882,34.840,2.601,0.000,327.583,223.187,62.604,0.000,93.211,52.234,20.640,0.000,2.109,2.510,0.898,0.000,0.000,0.000,0.000,0.000
2001,"FM","05S","160E","62000016000",57.00,6.000,15,22,0,0.00,29.408,38.431,1.161,0.000,186.696,113.884,61.419,0.000,160.231,133.896,68.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","05S","165E","62000016500",50.00,43.000,1,12,0,0.00,594.089,452.330,16.781,0.000,3.230,4.171,1.698,0.000,141.341,109.278,58.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","05S","170E","62000017000",28.00,16.000,0,12,0,1.00,505.881,39.301,2.518,0.000,0.000,0.000,0.000,0.000,490.840,189.559,86.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"FM","05S","175E","62000017500",72.56,50.000,1,16,0,0.00,431.929,576.021,14.350,0.000,19.022,4.746,1.232,0.000,267.198,115.495,53.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","145E","61000014500",16.00,1.000,6,0,0,0.00,21.991,0.749,0.260,0.000,69.557,44.348,17.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","150E","61000015000",110.50,20.000,42,16,0,0.00,431.046,72.097,7.857,0.000,1213.478,635.485,220.035,0.000,456.368,226.448,111.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","155E","61000015500",283.06,94.870,60,43,0,0.00,1919.912,583.291,44.664,0.000,1268.969,896.754,314.275,0.000,1341.725,657.060,340.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","160E","61000016000",370.22,91.180,50,101,0,0.03,2620.931,1483.177,90.118,0.000,1129.570,661.986,275.442,0.000,3602.952,1509.008,904.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","165E","61000016500",547.78,226.420,65,131,0,6.00,5614.187,2272.176,139.055,0.000,1591.583,831.044,362.380,0.000,3812.060,1615.069,1016.445,3.000,0.000,0.000,0.000,0.000,46.343,38.446,5.212,0.000
2001,"JP","00N","170E","61000017000",271.27,52.000,52,86,0,0.00,827.029,524.089,17.883,0.000,1252.296,633.098,269.604,0.000,2098.590,826.974,498.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","00N","175E","61000017500",219.51,37.000,38,97,0,0.00,1184.002,703.369,21.632,0.000,1473.525,561.657,239.817,0.000,3626.052,1448.438,899.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","150E","61050015000",11.00,0.000,3,1,0,0.00,0.000,0.000,0.000,0.000,111.735,26.490,9.775,0.000,9.478,3.457,2.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","155E","61050015500",33.00,5.000,5,7,0,0.00,57.774,1.745,0.480,0.000,127.630,53.007,22.363,0.000,223.100,61.496,34.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","160E","61050016000",63.67,1.860,7,25,0,0.00,0.000,0.000,0.000,0.000,97.247,39.046,18.708,0.000,997.583,375.146,245.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","165E","61050016500",56.01,7.000,5,24,0,1.00,613.954,213.007,16.040,0.000,56.657,26.603,12.742,0.000,774.383,283.187,195.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","170E","61050017000",40.00,8.000,1,23,0,0.00,204.785,3.264,0.950,5.000,38.246,11.625,6.129,0.000,871.162,226.038,153.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05N","175E","61050017500",56.03,7.000,12,25,0,0.00,503.595,7.459,1.946,0.000,630.553,209.187,96.261,0.000,736.254,203.716,135.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","150E","62000015000",20.50,18.000,4,0,0,0.00,108.882,95.884,6.234,0.000,149.900,75.909,25.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","155E","62000015500",125.46,42.000,53,15,0,0.00,816.518,693.798,40.683,0.000,1644.574,1109.643,375.783,0.000,413.132,282.185,131.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","160E","62000016000",326.16,56.180,56,158,0,0.00,2048.204,713.726,46.952,0.000,1614.910,1003.191,402.901,0.000,5296.148,2531.636,1407.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","165E","62000016500",806.07,293.810,89,280,0,0.00,5423.417,4632.566,183.754,0.000,2513.856,1503.556,610.588,0.000,7772.446,3354.475,1886.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","170E","62000017000",631.86,272.370,63,217,0,0.00,4929.515,3509.958,134.169,0.000,1476.154,624.983,244.867,0.000,6962.059,2800.225,1553.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","05S","175E","62000017500",422.51,223.000,17,102,0,1.00,2608.471,2490.241,72.290,0.000,531.637,211.449,83.914,0.000,2823.720,1077.453,592.834,0.000,0.000,0.000,0.000,0.000,30.525,68.948,9.527,0.000
2001,"JP","05S","180W","63000017500",63.01,10.000,9,15,0,0.00,395.103,12.323,1.574,0.000,299.013,125.296,49.690,0.000,509.298,219.059,121.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10N","155E","61100015500",15.98,3.000,0,9,0,0.00,746.561,20.209,4.231,0.000,0.000,0.000,0.000,0.000,431.224,185.078,91.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10N","160E","61100016000",8.00,0.000,0,4,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.722,16.737,10.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10S","160E","62050016000",78.00,24.000,9,35,0,1.00,422.729,172.699,10.571,0.000,257.304,78.868,25.828,0.000,1206.318,388.809,202.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10S","165E","62050016500",236.58,16.000,18,131,0,0.00,665.796,207.925,10.279,0.000,671.564,277.661,101.776,0.000,4111.589,1495.658,734.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10S","170E","62050017000",115.97,9.500,6,73,0,0.00,288.630,8.722,1.275,0.000,88.696,41.314,13.991,0.000,2089.014,797.763,371.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"JP","10S","175E","62050017500",24.00,7.000,0,12,0,0.00,206.273,25.774,1.954,0.000,0.000,0.000,0.000,0.000,223.648,81.967,39.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","145E","61000014500",8.39,4.190,0,0,0,0.00,70.303,2.594,0.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","150E","61000015000",112.07,139.230,4,7,0,0.00,2949.895,439.476,21.553,0.000,55.274,27.017,7.211,0.000,70.844,28.370,11.443,0.000,0.804,0.209,0.056,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","155E","61000015500",724.69,820.330,38,16,0,0.03,12597.139,3316.097,175.335,0.000,557.408,313.171,87.627,0.000,114.993,46.598,19.710,0.000,0.888,0.212,0.064,0.000,1.131,1.803,0.214,0.000
2001,"KR","00N","160E","61000016000",691.76,578.960,19,33,0,0.01,9793.193,3932.193,150.334,0.000,453.475,163.825,51.306,0.000,566.122,175.804,89.791,0.000,6.379,2.283,0.922,0.000,0.027,0.007,0.001,0.000
2001,"KR","00N","165E","61000016500",621.79,674.590,15,21,0,0.05,11318.604,2463.766,111.418,0.000,367.532,93.767,35.436,0.000,609.709,149.435,81.548,0.000,0.272,0.183,0.085,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","170E","61000017000",250.44,209.720,14,11,0,0.00,3981.306,1423.052,48.868,0.000,493.872,98.206,32.398,0.000,187.197,44.131,21.267,0.000,1.511,0.301,0.128,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","175E","61000017500",525.28,711.070,7,21,0,0.00,15287.530,4676.523,185.253,0.000,337.249,81.639,26.288,0.000,576.866,144.972,79.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","00N","180W","64000017500",5.23,1.050,1,1,0,0.00,0.000,0.000,0.000,0.000,9.961,8.056,2.923,0.000,34.232,4.403,3.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05N","155E","61050015500",91.08,127.430,7,0,0,0.00,3516.448,129.105,18.948,0.000,201.889,54.301,16.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05N","160E","61050016000",104.38,88.990,4,5,0,0.00,2234.727,185.045,14.507,0.000,159.215,41.586,13.833,0.000,305.346,51.550,30.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05N","165E","61050016500",89.54,74.230,0,6,0,0.00,1732.368,46.118,6.649,0.000,0.000,0.000,0.000,0.000,151.304,27.637,14.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05N","170E","61050017000",71.72,79.100,0,3,0,0.00,2698.770,162.138,13.109,0.000,0.000,0.000,0.000,0.000,300.636,47.569,28.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05N","175E","61050017500",33.00,33.330,1,0,0,0.00,889.380,128.974,7.707,0.000,25.075,4.833,1.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","150E","62000015000",148.68,113.410,10,18,0,0.00,1636.798,659.758,33.019,0.000,212.639,129.528,39.989,0.000,252.651,160.211,53.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","155E","62000015500",189.91,86.330,49,12,1,0.00,1104.661,150.021,9.988,0.000,1211.930,436.054,112.820,0.000,174.993,99.962,48.448,0.000,4.488,1.704,0.567,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","160E","62000016000",234.96,135.830,23,15,0,0.00,1810.903,1098.965,33.007,0.000,418.028,222.179,125.304,0.000,416.368,179.218,103.215,0.000,9.658,8.659,3.313,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","165E","62000016500",428.06,532.770,13,22,0,0.00,7499.832,4307.307,166.790,0.000,305.484,68.501,22.196,0.000,893.515,206.613,106.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","170E","62000017000",440.73,612.120,16,22,0,0.00,11039.900,4688.775,165.641,0.000,524.144,145.550,43.688,0.000,582.376,127.032,56.756,0.000,1.508,0.460,0.182,0.000,0.000,0.000,0.000,0.000
2001,"KR","05S","175E","62000017500",597.76,700.410,30,52,0,1.08,10207.284,6115.061,165.537,0.000,1084.802,276.703,85.118,0.000,1923.979,556.849,267.990,0.000,2.147,2.286,0.968,0.000,4.269,0.886,0.080,0.000
2001,"KR","05S","180W","63000017500",77.48,54.140,1,9,0,0.06,956.105,612.401,13.341,0.000,8.392,5.682,1.930,0.000,397.946,80.890,39.895,0.000,1.464,1.474,0.657,0.000,0.000,0.000,0.000,0.000
2001,"KR","10S","145E","62050014500",35.11,32.480,12,1,3,2.18,144.860,190.631,7.622,0.000,267.753,177.521,37.674,0.000,0.000,0.000,0.000,0.000,15.703,5.645,0.661,0.000,0.000,0.000,0.000,0.000
2001,"KR","10S","150E","62050015000",251.59,278.760,43,22,3,3.35,3172.497,3331.200,157.825,0.000,1058.223,444.902,117.593,0.000,637.499,270.388,107.999,0.000,27.275,14.365,5.116,0.000,48.220,87.178,26.479,0.000
2001,"KR","10S","155E","62050015500",123.03,137.670,19,3,0,0.00,2832.089,1785.058,109.484,0.000,625.543,266.711,64.648,0.000,109.723,49.433,20.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","10S","160E","62050016000",67.04,63.590,6,1,0,0.00,1245.206,229.656,11.134,0.000,204.603,64.749,9.730,0.000,27.812,5.855,2.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","10S","165E","62050016500",34.58,22.470,1,3,0,0.00,240.234,89.978,2.548,0.000,4.570,1.112,0.274,0.000,13.348,6.379,2.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"KR","15S","155E","62100015500",47.82,49.010,3,3,0,0.00,494.472,1033.064,24.172,0.000,74.298,25.991,5.288,0.000,51.167,30.024,10.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","00N","155E","61000015500",23.98,4.000,0,10,0,0.00,173.149,5.806,1.045,0.000,0.000,0.000,0.000,0.000,485.250,139.772,54.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","00N","160E","61000016000",32.48,12.750,0,10,0,0.02,282.571,5.430,1.051,0.000,4.457,1.123,0.370,0.000,238.528,59.857,30.729,0.000,0.000,0.000,0.000,0.000,0.534,0.158,0.049,0.000
2001,"MH","00N","165E","61000016500",123.47,49.330,1,39,0,0.40,1572.904,502.838,20.150,0.000,38.745,11.190,3.660,0.000,1294.370,362.961,200.063,0.000,1.931,0.458,0.183,0.000,4.394,3.099,1.048,0.000
2001,"MH","00N","170E","61000017000",130.51,28.770,7,48,0,0.00,1065.709,113.719,5.610,0.000,225.579,105.490,41.609,0.000,2627.748,621.885,331.367,0.000,0.991,0.199,0.099,0.000,0.000,0.000,0.000,0.000
2001,"MH","00N","175E","61000017500",128.89,45.510,15,25,1,0.00,1933.386,118.748,7.861,0.000,877.848,228.515,88.636,0.000,1003.459,255.504,126.036,0.000,38.834,7.300,3.865,0.000,0.000,0.000,0.000,0.000
2001,"MH","05N","170E","61050017000",64.01,14.170,3,26,0,0.00,840.554,15.640,2.827,0.000,95.525,19.598,7.870,0.000,1337.097,261.931,143.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","05N","175E","61050017500",44.03,13.710,9,11,1,1.00,819.561,18.730,3.015,0.000,492.119,105.853,44.884,0.000,357.279,73.479,45.080,0.000,31.233,5.769,2.998,0.000,7.998,1.771,0.231,0.000
2001,"MH","05S","155E","62000015500",34.99,1.000,0,21,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,654.697,204.072,81.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","05S","160E","62000016000",54.01,2.000,0,39,0,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1829.433,527.107,228.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","05S","165E","62000016500",105.95,25.450,0,39,0,0.00,293.969,572.276,12.736,0.000,4.757,1.095,0.412,0.000,1844.215,486.877,235.613,0.000,2.783,0.878,0.393,0.000,0.000,0.000,0.000,0.000
2001,"MH","05S","170E","62000017000",106.03,21.720,3,43,0,0.00,452.130,148.525,4.118,0.000,173.156,46.391,16.440,0.000,2235.864,494.651,218.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"MH","05S","175E","62000017500",137.04,30.710,10,39,0,0.00,462.442,561.608,10.492,0.000,323.876,103.918,33.263,0.000,1566.527,396.504,166.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","05S","175E","62000017500",71.32,6.920,0,49,0,0.00,176.599,76.849,8.388,0.000,8.991,3.076,0.654,0.000,1244.700,684.320,265.327,0.000,1.487,0.728,0.231,0.000,0.000,0.000,0.000,0.000
2001,"NZ","05S","180W","63000017500",37.31,7.300,0,15,0,0.00,106.466,2.480,0.927,0.000,0.000,0.000,0.000,0.000,216.970,98.811,43.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","35S","170E","62300017000",10.97,10.970,0,0,0,0.00,87.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","35S","175E","62300017500",4.39,4.390,0,0,0,0.00,29.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","40S","170E","62350017000",50.42,50.420,0,0,0,0.00,979.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","40S","175E","62350017500",161.17,161.170,0,0,0,0.00,3135.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"NZ","45S","170E","62400017000",10.96,10.960,0,0,0,0.00,488.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"PG","00N","135E","61000013500",113.04,0.000,21,0,68,0.00,0.000,0.000,0.000,0.000,173.774,152.608,21.318,0.000,0.000,0.000,0.000,0.000,885.060,397.502,63.339,0.000,0.000,0.000,0.000,0.000
2001,"PG","00N","140E","61000014000",66.00,1.000,0,0,42,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,279.733,194.206,58.957,0.000,0.000,0.000,0.000,0.000
2001,"PG","00N","150E","61000015000",46.50,25.000,2,2,0,0.00,958.291,91.595,8.714,0.000,36.508,11.259,2.233,0.000,7.331,2.027,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2001,"PG","00N","155E","61000015500",138.05,64.000,3,5,4,0.00,2739.508,290.501,21.488,0.000,86.101,28.811,5.088,0.000,152.802,53.849,18.349,0.000,130.414,40.063,9.524,0.000,0.000,0.000,0.000,0.000
2001,"PG","00N","160E","61000016000",149.16,88.890,4,1,4,0.00,2059.828,480.311,24.441,0.000,269.727,83.956,17.755,0.000,52.524,15.013,5.311,0.000,244.383,95.891,30.048,0.000,0.000,0.000,0.000,0.000
