"Year","Month","Flag","LatC1","LonC1","NumSets","ALB","BET","BKJ","BZX","PBF","SKJ","TUN","YFT"
1988,7,"MEX",25.50,-113.50,19,0.00,0.00,0.00,0.00,0.00,30.67,0.00,40.62
1988,7,"MEX",25.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,21.80,0.00,0.00
1988,7,"MEX",26.50,-115.50,14,0.00,0.00,0.00,0.00,0.00,122.02,0.00,21.47
1988,7,"MEX",26.50,-114.50,17,0.00,0.00,0.00,0.00,0.00,62.33,0.00,18.66
1988,7,"MEX",27.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,42.90,0.00,4.80
1988,7,"MEX",27.50,-114.50,4,0.00,0.00,0.00,0.00,0.00,3.90,0.00,25.60
1988,7,"MEX",28.50,-116.50,2,0.00,0.00,0.00,0.00,0.00,4.80,0.00,4.80
1988,7,"MEX",28.50,-115.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",23.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",23.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,8.32,0.00,6.17
1988,7,"USA",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",24.50,-113.50,9,0.00,0.00,0.00,0.00,0.00,3.10,0.00,2.29
1988,7,"USA",24.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.17
1988,7,"USA",25.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.76
1988,7,"USA",25.50,-113.50,6,0.00,0.00,0.00,0.00,0.00,1.55,0.00,1.14
1988,7,"USA",25.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,2.06,0.00,1.53
1988,7,"USA",26.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1988,7,"USA",26.50,-115.50,24,0.00,0.00,0.00,0.00,0.00,30.10,0.00,0.50
1988,7,"USA",26.50,-114.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",27.50,-115.50,12,0.00,2.20,0.00,0.00,0.00,63.30,0.00,35.20
1988,7,"USA",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,7,"USA",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.38
1988,7,"USA",28.50,-115.50,5,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00
1988,7,"USA",29.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.25
1988,7,"USA",30.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00
1988,8,"MEX",24.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,7.90,0.00,0.00
1988,8,"MEX",24.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,8,"MEX",25.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,3.90
1988,8,"MEX",25.50,-113.50,20,0.00,0.00,0.00,0.00,0.00,80.40,0.00,0.00
1988,8,"MEX",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1988,8,"MEX",26.50,-115.50,10,0.00,0.00,0.00,0.00,0.00,23.16,0.00,13.13
1988,8,"MEX",26.50,-114.50,48,0.00,0.00,0.00,0.00,0.00,116.39,0.00,35.40
1988,8,"MEX",26.50,-113.50,11,0.00,0.00,0.00,0.00,0.00,23.35,0.00,19.04
1988,8,"MEX",27.50,-115.50,21,0.00,0.00,0.00,0.00,0.00,59.94,0.00,58.85
1988,8,"MEX",28.50,-116.50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.70
1988,8,"MEX",28.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,2.90,0.00,3.40
1988,8,"MEX",29.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,1.90,0.00,4.90
1988,8,"USA",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.80
1988,8,"USA",25.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.38
1988,8,"USA",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.90
1988,8,"USA",26.50,-116.50,6,0.00,0.00,0.00,0.00,0.00,47.30,0.00,0.90
1988,8,"USA",26.50,-115.50,7,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.60
1988,8,"USA",26.50,-114.50,20,0.00,0.00,0.00,0.00,0.00,18.95,0.00,4.64
1988,8,"USA",26.50,-113.50,7,0.00,0.00,0.00,0.00,0.00,7.20,0.00,1.80
1988,8,"USA",27.50,-115.50,19,0.00,0.00,0.00,0.00,0.00,18.80,0.00,38.60
1988,8,"USA",28.50,-116.50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,8,"USA",28.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,2.75,0.00,0.04
1988,8,"USA",29.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,8,"USA",43.50,-126.50,1,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,8,"USA",44.50,-126.50,8,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,8,"USA",45.50,-126.50,1,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"MEX",24.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,0.50,0.00,2.40
1988,9,"MEX",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.90
1988,9,"MEX",27.50,-115.50,35,0.00,0.00,0.00,0.90,0.00,69.52,0.00,79.77
1988,9,"MEX",27.50,-114.50,7,0.00,0.00,0.00,9.90,0.00,0.00,0.00,0.00
1988,9,"MEX",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"MEX",28.50,-115.50,5,0.00,0.00,0.00,0.00,0.00,1.46,0.00,2.33
1988,9,"MEX",29.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90
1988,9,"USA",24.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",25.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",27.50,-115.50,22,0.00,0.00,0.00,0.00,0.00,31.70,0.00,22.40
1988,9,"USA",28.50,-116.50,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",28.50,-115.50,5,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00
1988,9,"USA",29.50,-116.50,16,0.00,0.00,0.00,0.00,0.00,10.70,0.00,7.20
1988,9,"USA",29.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",40.50,-127.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",41.50,-127.50,1,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",43.50,-127.50,6,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",43.50,-126.50,1,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",44.50,-128.50,5,17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",44.50,-127.50,7,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",45.50,-126.50,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",46.50,-128.50,3,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,9,"USA",46.50,-127.50,8,16.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"MEX",19.50,-112.50,7,0.00,0.00,0.00,0.00,0.00,6.80,0.00,30.50
1988,10,"MEX",20.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1988,10,"MEX",22.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.90
1988,10,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"MEX",24.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,5.90,0.00,0.00
1988,10,"MEX",24.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50
1988,10,"MEX",24.50,-112.50,43,0.00,0.00,0.00,0.00,0.00,33.90,0.00,240.40
1988,10,"MEX",25.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,24.70,0.00,5.90
1988,10,"MEX",25.50,-112.50,61,0.00,0.00,0.00,142.20,0.00,232.90,0.00,29.50
1988,10,"MEX",26.50,-114.50,7,0.00,0.00,0.00,0.00,0.00,24.60,0.00,9.20
1988,10,"MEX",26.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00
1988,10,"MEX",26.50,-112.50,1,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00
1988,10,"MEX",27.50,-115.50,3,0.00,0.00,0.00,0.50,0.00,0.00,0.00,2.80
1988,10,"MEX",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90
1988,10,"USA",16.50,-117.50,17,0.00,0.00,0.00,0.00,0.00,80.20,0.00,66.00
1988,10,"USA",17.50,-119.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",17.50,-118.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",19.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",24.50,-112.50,7,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
1988,10,"USA",25.50,-118.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50
1988,10,"USA",25.50,-112.50,6,0.00,0.00,0.00,24.40,0.00,17.50,0.00,0.00
1988,10,"USA",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",26.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00
1988,10,"USA",28.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",43.50,-127.50,3,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",43.50,-126.50,10,20.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,10,"USA",44.50,-127.50,1,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,11,"MEX",16.50,-117.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,11,"MEX",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1988,11,"MEX",25.50,-113.50,4,0.00,0.00,0.00,0.00,0.00,5.87,0.00,20.72
1988,11,"MEX",25.50,-112.50,57,0.00,0.00,0.00,47.80,0.00,227.20,0.00,15.49
1988,11,"MEX",26.50,-114.50,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.60
1988,11,"MEX",26.50,-112.50,2,0.00,0.00,0.00,18.80,0.00,0.00,0.00,0.00
1988,11,"MEX",27.50,-114.50,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.60
1988,11,"MEX",28.50,-115.50,2,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00
1988,11,"USA",16.50,-118.50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,11,"USA",16.50,-117.50,21,0.00,0.00,0.00,0.00,0.00,60.80,0.00,28.10
1988,11,"USA",17.50,-117.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,11,"USA",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,11,"USA",21.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00
1988,11,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00
1988,11,"USA",25.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00
1988,11,"USA",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1988,11,"USA",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1988,12,"MEX",25.50,-113.50,3,0.00,0.00,0.00,0.00,0.00,15.04,0.00,26.65
1988,12,"MEX",26.50,-114.50,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00
1988,12,"MEX",27.50,-114.50,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.70
1988,12,"USA",24.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90
1988,12,"USA",26.50,-114.50,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,1,"MEX",16.50,-117.50,8,0.00,0.00,0.00,0.00,0.00,36.34,0.00,69.65
1989,1,"MEX",18.50,-112.50,4,0.00,0.00,0.00,0.00,0.00,27.16,0.00,6.83
1989,1,"MEX",18.50,-110.50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00
1989,1,"MEX",19.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00
1989,1,"MEX",21.50,-107.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00
1989,1,"USA",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,8.10,0.00,10.00
1989,2,"MEX",16.50,-117.50,3,0.00,0.00,0.00,0.00,0.00,3.87,0.00,8.12
1989,2,"MEX",18.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1989,2,"MEX",18.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,7.00,0.00,25.00
1989,2,"MEX",18.50,-105.50,1,0.00,0.00,0.00,0.00,0.00,0.77,0.00,1.22
1989,2,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,1.54,0.00,2.45
1989,2,"MEX",19.50,-105.50,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00
1989,2,"MEX",20.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00
1989,2,"MEX",20.50,-106.50,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.24
1989,2,"MEX",21.50,-110.50,3,0.00,0.00,0.00,0.00,0.00,12.00,0.00,10.00
1989,2,"MEX",21.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,21.54,0.00,2.45
1989,2,"MEX",22.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,2.50,0.00,1.50
1989,2,"USA",16.50,-117.50,15,0.00,0.00,0.00,0.00,0.00,6.30,0.00,19.80
1989,3,"MEX",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00
1989,3,"USA",-40.50,-142.50,1,5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-148.50,3,33.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-147.50,1,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-145.50,1,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-143.50,1,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-142.50,1,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",-39.50,-138.50,1,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,3,"USA",20.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1989,3,"USA",21.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00
1989,3,"USA",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00
1989,4,"MEX",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1989,4,"MEX",19.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1989,4,"MEX",19.50,-108.50,9,0.00,0.00,0.00,0.00,0.00,92.00,0.00,4.00
1989,4,"MEX",20.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1989,4,"MEX",20.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1989,4,"MEX",20.50,-106.50,3,0.00,0.00,0.00,0.00,0.00,3.00,0.00,9.00
1989,4,"MEX",20.50,-105.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00
1989,4,"MEX",21.50,-110.50,12,0.00,0.00,0.00,0.00,0.00,58.26,0.00,41.73
1989,4,"MEX",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.77,0.00,1.22
1989,4,"MEX",22.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,12.00,0.00,14.00
1989,4,"MEX",22.50,-108.50,5,0.00,0.00,0.00,0.00,0.00,56.16,0.00,15.83
1989,4,"MEX",23.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.77,0.00,1.22
1989,4,"USA",-38.50,-139.50,1,31.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1989,4,"USA",16.50,-117.50,4,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00
1989,4,"USA",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.90,0.00,1.00
1989,5,"MEX",20.50,-112.50,6,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00
1989,5,"MEX",21.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00
1989,5,"MEX",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,4.00,0.00,5.00
1989,5,"MEX",21.50,-108.50,5,0.00,0.00,0.00,0.00,0.00,22.68,0.00,57.31
1989,5,"MEX",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.50
1989,5,"MEX",22.50,-110.50,15,0.00,0.00,0.00,0.00,0.00,24.76,0.00,45.43
1989,5,"MEX",22.50,-109.50,16,0.00,0.00,0.00,0.00,0.00,45.34,0.00,116.65
1989,5,"MEX",22.50,-108.50,18,0.00,0.00,0.00,0.00,0.00,28.02,0.00,55.47
1989,5,"MEX",23.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.50
1989,5,"MEX",23.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1989,5,"USA",16.50,-117.50,3,0.00,0.00,0.00,0.00,0.00,9.10,0.00,2.70
1989,5,"USA",19.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1989,5,"USA",20.50,-112.50,13,0.00,0.00,0.00,0.00,0.00,53.61,0.00,2.48
1989,5,"USA",21.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,9.90,0.00,0.00
1989,5,"USA",22.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,1.11,0.00,1.58
1989,5,"USA",22.50,-110.50,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60
1989,5,"USA",22.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.90
1989,5,"USA",22.50,-108.50,6,0.00,0.00,0.00,0.00,0.00,4.80,0.00,10.49
1989,6,"MEX",22.50,-110.50,16,0.00,0.00,0.00,0.00,0.00,26.52,0.00,31.47
1989,6,"MEX",22.50,-109.50,14,0.00,0.00,0.00,0.00,0.00,12.68,0.00,49.31
1989,6,"MEX",22.50,-108.50,21,0.00,0.00,0.00,8.00,0.00,34.75,0.00,97.74
1989,6,"MEX",24.50,-112.50,7,0.00,0.00,0.00,30.00,0.00,0.96,0.00,1.53
1989,6,"MEX",25.50,-112.50,3,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00
1989,6,"USA",19.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,2.23,0.00,3.16
1989,6,"USA",22.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,4.71,0.00,32.38
1989,6,"USA",22.50,-108.50,4,0.00,0.00,0.00,0.00,0.00,6.51,0.00,32.38
1989,6,"USA",24.50,-112.50,2,0.00,0.00,0.00,3.60,0.00,0.00,0.00,0.00
1989,6,"USA",25.50,-114.50,9,0.00,0.00,0.00,0.00,0.00,9.66,0.00,14.13
1989,6,"USA",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.74,0.00,1.05
1989,6,"USA",26.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,1.32,0.00,1.87
1989,7,"MEX",21.50,-110.50,7,0.00,0.00,0.00,0.00,0.00,25.62,0.00,49.37
1989,7,"MEX",21.50,-109.50,2,0.00,0.00,0.00,0.00,0.00,6.09,0.00,13.90
1989,7,"MEX",22.50,-112.50,1,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00
1989,7,"MEX",22.50,-111.50,20,0.00,0.00,0.00,0.00,0.00,53.60,0.00,86.39
1989,7,"MEX",22.50,-110.50,53,0.00,0.00,0.00,0.00,0.00,152.14,0.00,227.85
1989,7,"MEX",22.50,-109.50,7,0.00,0.00,0.00,0.00,0.00,18.81,0.00,43.18
1989,7,"MEX",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
1989,7,"MEX",23.50,-111.50,3,0.00,0.00,0.00,0.00,0.00,3.00,0.00,11.00
1989,7,"MEX",23.50,-110.50,6,0.00,0.00,0.00,0.00,0.00,8.00,0.00,19.00
1989,7,"MEX",24.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,9.54,0.00,4.65
1989,7,"USA",21.50,-111.50,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,2.70
1989,7,"USA",21.50,-110.50,5,0.00,0.00,0.00,0.00,0.00,20.73,0.00,28.16
1989,7,"USA",21.50,-109.50,1,0.00,0.00,0.00,0.00,0.00,15.04,0.00,21.25
1989,7,"USA",22.50,-111.50,12,0.00,0.00,0.00,0.00,0.00,42.77,0.00,85.12
1989,7,"USA",22.50,-110.50,27,0.00,0.00,0.00,0.00,0.00,159.93,0.00,159.16
1989,7,"USA",23.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,8.28,0.00,0.11
1989,7,"USA",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,3.35,0.00,4.74
1989,7,"USA",26.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,12.70,0.00,0.00
1989,7,"USA",26.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00
1989,8,"MEX",22.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,8.00,0.00,7.00
1989,8,"MEX",23.50,-111.50,5,0.00,0.00,0.00,0.00,0.00,18.00,0.00,7.50
1989,8,"MEX",23.50,-110.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50
1989,8,"MEX",24.50,-112.50,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.50
1989,8,"MEX",25.50,-113.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
1989,8,"MEX",26.50,-115.50,6,0.00,0.00,0.00,0.00,0.00,26.00,0.00,10.00
1989,8,"MEX",27.50,-115.50,20,0.00,0.00,0.00,0.00,0.00,48.04,0.00,60.45
1989,8,"MEX",27.50,-114.50,4,0.00,0.00,0.00,13.00,0.00,0.00,0.00,6.00
1989,8,"MEX",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1989,8,"MEX",28.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00
1989,8,"USA",23.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70
1989,8,"USA",23.50,-111.50,2,0.00,0.00,0.00,0.00,0.00,6.30,0.00,5.40
1989,8,"USA",24.50,-112.50,2,0.00,0.00,0.00,0.00,0.00,0.37,0.00,5.92
1989,8,"USA",25.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,8.29,0.00,11.70
1989,8,"USA",26.50,-116.50,5,0.00,0.00,0.00,0.00,0.00,12.55,0.00,11.84
1989,8,"USA",26.50,-115.50,3,0.00,0.00,0.00,0.00,0.00,2.98,0.00,4.81
1989,8,"USA",27.50,-116.50,6,0.00,0.00,0.00,0.00,0.00,41.90,0.00,4.50
1989,8,"USA",27.50,-115.50,37,0.00,0.00,0.00,0.00,0.00,209.71,0.00,117.48
1989,8,"USA",28.50,-116.50,2,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00
1989,8,"USA",28.50,-115.50,1,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00
1989,8,"USA",29.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00
1989,9,"MEX",24.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,3.00
1989,9,"MEX",25.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1989,9,"MEX",25.50,-112.50,5,0.00,0.00,0.00,0.00,0.00,3.00,0.00,27.00
1989,9,"MEX",26.50,-115.50,2,0.00,0.00,0.00,0.00,0.00,7.00,0.00,9.00
1989,9,"MEX",26.50,-114.50,9,0.00,0.00,0.00,9.00,0.00,22.00,0.00,50.00
1989,9,"MEX",26.50,-112.50,1,0.00,0.00,0.00,0.00,0.00,9.00,0.00,6.00
1989,9,"MEX",27.50,-115.50,5,0.00,0.00,0.00,0.00,0.00,15.38,0.00,27.61
1989,9,"MEX",27.50,-114.50,4,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.20
1989,9,"MEX",28.50,-116.50,1,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1989,9,"MEX",28.50,-115.50,2,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00
1989,9,"MEX",29.50,-116.50,3,0.00,0.00,0.00,0.00,0.00,16.50,0.00,0.50
1989,9,"USA",24.50,-112.50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.10
1989,9,"USA",25.50,-114.50,2,0.00,0.00,0.00,0.00,0.00,4.19,0.00,3.00
1989,9,"USA",25.50,-113.50,2,0.00,0.00,0.00,0.00,0.00,2.38,0.00,2.61
1989,9,"USA",25.50,-112.50,31,0.00,0.00,0.00,0.00,0.00,73.45,0.00,175.84
1989,9,"USA",26.50,-115.50,7,0.00,0.00,0.00,0.00,0.00,27.16,0.00,9.83
1989,9,"USA",26.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.29
1989,9,"USA",27.50,-117.50,2,0.00,0.00,0.00,0.00,0.00,3.60,0.00,4.50
1989,9,"USA",27.50,-116.50,4,0.00,0.00,0.00,0.00,0.00,8.05,0.00,3.74
1989,9,"USA",27.50,-115.50,3,0.00,0.00,0.00,0.00,0.00,4.24,0.00,6.15
1989,9,"USA",27.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,3.02,0.00,4.27
1989,9,"USA",28.50,-115.50,4,0.00,0.00,0.00,0.00,0.00,11.87,0.00,6.72
1989,9,"USA",28.50,-114.50,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.90
1989,9,"USA",29.50,-116.50,2,0.00,0.00,0.00,0.00,0.00,3.60,0.00,1.40
1989,9,"USA",29.50,-115.50,3,0.00,0.00,0.00,0.00,0.00,14.00,0.00,12.59
